Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Make_Model
20001213X27813,Accident,ANC89LA051,1989-03-09,"KASIGLUK, AK",United States,,,KUK,KASIGLUK,Non-Fatal,Substantial,,N4257T,Piper,PA-32,No,1.0,Reciprocating,,SCHD,Unknown,(dba: Seagull Air Service Inc.),0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,28-09-1990,Piper PA-32
20001213X27929,Accident,LAX89LA141,1989-03-30,"VALLEJO, CA",United States,,,,,Non-Fatal,Substantial,,N5108E,Hughes,369D,No,1.0,Turbo Shaft,,NSCH,Unknown,"Helinet, Inc. (dba: Helinet Aviation Services)",0.0,0.0,0.0,2.0,VMC,Climb,Probable Cause,22-06-1992,Hughes 369D
20001213X28076,Accident,DEN89LA100,1989-04-05,"CHEYENNE, WY",United States,,,CYS,CHEYENNE MUNICIPAL,Non-Fatal,Substantial,,N83864,Piper,PA-34-220T,No,2.0,Reciprocating,,NSCH,Unknown,"(dba: Sky Harbor Air Service, Inc.)",0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,31-01-1991,Piper PA-34-220T
20001213X28071,Accident,DEN89FA101,1989-04-05,"PARK CITY, UT",United States,,,,,Non-Fatal,Substantial,,N16733,Bell,206B-III,No,1.0,Turbo Shaft,,NSCH,Unknown,(dba: Jet Helicopter Services),0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,28-09-1990,Bell 206B-III
20001213X28185,Accident,NYC89LA113,1989-04-06,"UTICA, NY",United States,,,UCA,ONIEDA COUNTY,Non-Fatal,Substantial,,N90437,"Smith, Ted Aerostar",AEROSTAR 600,No,2.0,Reciprocating,,NSCH,Unknown,"U.s. Check, Inc.",0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,10-12-1990,"Smith, Ted Aerostar AEROSTAR 600"
20001213X28030,Accident,ATL89LA126,1989-04-13,"SILER CITY, NC",United States,,,,,Non-Fatal,Substantial,,N28990,Grumman,AA-5B,No,1.0,Reciprocating,,NSCH,Unknown,"Wra, Inc",0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,22-08-1990,Grumman AA-5B
20001213X28144,Accident,MIA89FA138,1989-04-26,"JACKSONVILLE, FL",United States,,,JAX,JACKSONVILLE,Non-Fatal,Substantial,,N39RD,Swearingen,SA-226-AT,No,2.0,Turbo Prop,,NSCH,Unknown,Corporate Airways (dba: Corporate Airways),0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,22-08-1990,Swearingen SA-226-AT
20001213X28264,Incident,CHI89IA084,1989-05-03,"MOLINE, IL",United States,,,MLI,QUAD CITIES,Incident,Minor,,N511AW,Fokker,F-27 MK500,No,2.0,Turbo Prop,,NSCH,Unknown,Air Wisconsin,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,26-08-1992,Fokker F-27 MK500
20001213X28216,Incident,ANC89IA068,1989-05-04,"CORDOVA, AK",United States,,,CDV,CORDOVA MILE 13,Incident,Minor,,N47895,Piper,PA-34-200T,No,2.0,Reciprocating,,SCHD,Unknown,Wilburs Incorporated (dba: Wilburs Flight Operations),0.0,0.0,0.0,6.0,VMC,Landing,Probable Cause,26-08-1992,Piper PA-34-200T
20001213X28373,Incident,MIA89IA145,1989-05-05,"MIAMI, FL",United States,,,MIA,MIAMI INTL,Incident,Minor,,N859SC,Piper,PA-34-200T,No,2.0,Reciprocating,,NSCH,Unknown,Gulf Flight Center,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,19-06-1990,Piper PA-34-200T
20001213X28213,Accident,ANC89FA070,1989-05-10,"TATITLEK, AK",United States,,,AK47,TATITLEK,Non-Fatal,Substantial,,N966JW,Cessna,C-402,No,2.0,Reciprocating,,NSCH,Unknown,Wilburs Incorporated (dba: Wilburs Flight Operations),0.0,0.0,0.0,5.0,VMC,Landing,Probable Cause,02-08-1990,Cessna C-402
20001213X28217,Incident,ANC89IA071,1989-05-17,"ANCHORAGE, AK",United States,,,ANC,ANCHORAGE INTL,Incident,Minor,,N818FT,Boeing,747-121,No,4.0,Turbo Fan,,SCHD,Unknown,Flying Tiger Line,0.0,0.0,0.0,6.0,VMC,Takeoff,Probable Cause,17-09-1992,Boeing 747-121
20001213X28261,Accident,CHI89FA092,1989-05-18,"MARION, IL",United States,,,MWA,WILLIAMSON CITY REGIONAL,Non-Fatal,Substantial,,N232AM,Swearingen,SA226TC,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: Trans World Express),0.0,0.0,0.0,14.0,VMC,Landing,Probable Cause,30-06-1992,Swearingen SA226TC
20001213X28226,Accident,ANC89LA081,1989-05-29,"KAHILTNA GLAC, AK",United States,,,,,Non-Fatal,Substantial,,N1047F,Cessna,185F,No,1.0,Reciprocating,,NSCH,Unknown,Doug Geeting Aviation (dba: Doug Geeting Aviation),0.0,0.0,0.0,4.0,IMC,Approach,Probable Cause,22-05-1990,Cessna 185F
20001213X28445,Accident,SEA89LA095,1989-05-30,"LEWISTON, ID",United States,,,,,Non-Fatal,Substantial,,N2756Y,Bell,206B III,No,1.0,Turbo Shaft,,NSCH,Unknown,"Jerry Wilson (dba: Hillcrest Aircraft Co., Inc)",0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,29-03-1991,Bell 206B III
20001213X28228,Accident,ANC89LA083,1989-05-31,"TOKSOOK BAY, AK",United States,,,,,Non-Fatal,Substantial,,N9360N,Cessna,185F,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Harbor Air),0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,19-04-1990,Cessna 185F
20001213X28673,Accident,SEA89LA105,1989-06-07,"SKAGWAY, AK",United States,,,,,Non-Fatal,Substantial,,N7994F,Piper,PA-32-300,No,1.0,Reciprocating,,NSCH,Unknown,Skagway Air Service (dba: Skagway Air Service),0.0,0.0,0.0,6.0,VMC,Maneuvering,Probable Cause,02-08-1990,Piper PA-32-300
20001213X28553,Accident,DEN89LA137,1989-06-10,"MOAB, UT",United States,,,,,Non-Fatal,Substantial,,N92299,Cessna,182,No,1.0,Reciprocating,,NSCH,Unknown,Redtail Aviation,0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,09-07-1990,Cessna 182
20001213X28679,Accident,SEA89LA112,1989-06-14,"LAS VEGAS, NV",United States,,,LAS,MCCARRAN INT.,Non-Fatal,Substantial,,N4769U,Cessna,TU206G,No,1.0,Reciprocating,,NSCH,Unknown,Lake Mead Air Inc.,0.0,0.0,0.0,6.0,VMC,Landing,Probable Cause,02-08-1990,Cessna TU206G
20001213X28501,Incident,BFO89IA047,1989-06-26,"BALTIMORE, MD",United States,,,BWI,BALTIMORE/WASHINGTON,Incident,Minor,,N849JS,British Aerospace,3101,No,2.0,Turbo Prop,,SCHD,Unknown,Jetstream International (dba: Piedmont Commuter),0.0,0.0,0.0,13.0,VMC,Landing,Probable Cause,26-08-1992,British Aerospace 3101
20001213X28695,Accident,ANC89LA115,1989-07-06,"QUEENS CANNERY, AK",United States,,,,QUEENS CANNERY,Non-Fatal,Substantial,,N2585M,Piper,PA-32,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Pennair),0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,09-07-1990,Piper PA-32
20001213X28692,Accident,ANC89FA119,1989-07-10,"44 NW FAIRBANKS, AK",United States,,,,,Non-Fatal,Substantial,,N91052,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,Larry's Flying Service,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,30-09-1991,Cessna 207
20001213X28899,Accident,MIA89LA193,1989-07-12,"FORT MYERS, FL",United States,,,FMY,FORT MYERS,Non-Fatal,Substantial,,N921FE,Cessna,208B,No,1.0,Turbo Prop,,NSCH,Unknown,Mountain Air Cargo,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,09-07-1990,Cessna 208B
20001213X28785,Accident,CHI89MA132,1989-07-13,"VANDALIA, OH",United States,,,DAY,DAYTON COX,Non-Fatal,Substantial,,N950R,Mcdonnell Douglas,DC8-63F,No,4.0,Turbo Fan,,NSCH,Unknown,Rosenbalm Aviation,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,05-09-1991,Mcdonnell Douglas DC8-63F
20001213X28809,Accident,DEN89LA169,1989-07-14,"SALT LAKE CITY, UT",United States,,,SLC,SALT LAKE CITY INTL,Non-Fatal,Substantial,,N6144H,Piper,PA-34-200T,No,2.0,Reciprocating,,NSCH,Unknown,Alpine Aviation (dba: Alpine Air),0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,28-06-1991,Piper PA-34-200T
20001213X28702,Accident,ANC89LA124,1989-07-15,"QUINHAGAK, AK",United States,,,,,Non-Fatal,Destroyed,,N32062,Piper,PA-32-300,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Kusko Aviation),0.0,0.0,0.0,7.0,VMC,Cruise,Probable Cause,19-04-1990,Piper PA-32-300
20001213X28923,Incident,MKC89IA168,1989-07-26,"SPRINGDALE, AR",United States,,,ASG,SPRINGDALE,Incident,Minor,,N195DP,Beech,65-90,No,2.0,Turbo Prop,,NSCH,Unknown,Central Flying Service,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,26-08-1992,Beech 65-90
20001213X29252,Accident,SEA89FA155,1989-08-30,"SEATTLE, WA",United States,,,SEA,SEATTLE-TACOMA INTL,Non-Fatal,Substantial,,CGRKR,Cessna,402B,No,2.0,Reciprocating,,SCHD,Unknown,(dba: Skylink Airlines),0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-06-1992,Cessna 402B
20001213X29013,Accident,ANC89LA152,1989-08-30,"TALKEETNA, AK",United States,,,,TURNOVER HILL,Non-Fatal,Substantial,,N150LT,Piper,PA-18,No,1.0,Reciprocating,,NSCH,Unknown,Talkeetna Air (dba: Talkeetna Air Taxi),0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,18-06-1990,Piper PA-18
20001213X29269,Accident,ANC89LA159,1989-09-01,"SPARREVOHN, AK",United States,,,NONE,,Non-Fatal,Substantial,,N2459L,Cessna,172H,No,1.0,Reciprocating,,NSCH,Unknown,Jayhawk Air,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,18-06-1990,Cessna 172H
20001213X29399,Accident,LAX89FA303,1989-09-06,"LOS ANGELES, CA",United States,,,LAX,LOS ANGELES INTL,Non-Fatal,Substantial,,N27283,Fairchild,SA227-AC,No,2.0,Turbo Prop,,SCHD,Unknown,Skywest Airlines,0.0,0.0,0.0,10.0,VMC,Taxi,Probable Cause,09-09-1992,Fairchild SA227-AC
20001213X29499,Accident,SEA89LA170,1989-09-08,"PETERSBURG, AK",United States,,,,,Non-Fatal,Substantial,,N1088N,Hughes,369D,No,1.0,Turbo Shaft,,NSCH,Unknown,Temsco Helicopters Inc.,0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,26-06-1992,Hughes 369D
20001213X29358,Accident,DEN89LA224,1989-09-08,"MONUMENT VALLEY, UT",United States,,,71V,MONUMENT VALLEY,Non-Fatal,Substantial,,N3554P,Piper,PA-31-350,No,2.0,Reciprocating,,NSCH,Unknown,"Aviation Services West, Inc.",0.0,0.0,0.0,9.0,VMC,Approach,Probable Cause,30-09-1991,Piper PA-31-350
20001213X29420,Accident,LAX89LA317,1989-09-20,"ZENIA, CA",United States,,,2Q4,SHANNON,Non-Fatal,Substantial,,N8579M,Cessna,182,No,1.0,Reciprocating,,NSCH,Unknown,Comstock Air Services,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,16-06-1992,Cessna 182
20001213X29464,Accident,MKC89LA198,1989-09-21,"LITTLEFORK, MN",United States,,,NONE,,Non-Fatal,Substantial,,N132BA,Beech,80,No,2.0,Reciprocating,,NSCH,Unknown,"Bemidji Air Service, Inc.",0.0,0.0,0.0,1.0,IMC,Cruise,Probable Cause,24-10-1990,Beech 80
20001213X29424,Accident,LAX89LA323,1989-09-25,"TUCSON, AZ",United States,,,TUS,TUCSON INTL,Non-Fatal,Substantial,,N52665,Cessna,177RG,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Universe Air Cargo),0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,22-06-1992,Cessna 177RG
20001213X29459,Accident,MKC89FA202,1989-09-30,"BEMIDJI, MN",United States,,,BJI,BEMIDJI,Non-Fatal,Substantial,,N280MA,Fokker,F27,No,2.0,Turbo Prop,,SCHD,Unknown,Mesaba Aviation (dba: Northwest Airlink),0.0,0.0,0.0,29.0,VMC,Landing,Probable Cause,09-09-1992,Fokker F27
20001213X29510,Accident,ANC90LA001,1989-10-01,"KING SALMON, AK",United States,,,NONE,,Non-Fatal,Substantial,,N9382F,Cessna,208,No,1.0,Turbo Prop,,NSCH,Unknown,Mark Air Express,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,09-07-1990,Cessna 208
20001213X29696,Accident,NYC90LA010B,1989-10-10,"PHILADELPHIA, PA",United States,,,PHL,PHILADELPHIA INT'L,Non-Fatal,Substantial,,N414WA,Britten-norman,BN2A-MK3,No,3.0,Reciprocating,,SCHD,Unknown,Pennsylvania Aviation Inc (dba: Wings Airway),0.0,0.0,0.0,4.0,VMC,Standing,Probable Cause,30-09-1991,Britten-norman BN2A-MK3
20001213X29696,Accident,NYC90LA010A,1989-10-10,"PHILADELPHIA, PA",United States,,,PHL,PHILADELPHIA INT'L,Non-Fatal,Substantial,,N333TQ,Beech,58,No,2.0,Reciprocating,,NSCH,Unknown,Congressional Air Limited,0.0,0.0,0.0,4.0,VMC,Taxi,Probable Cause,30-09-1991,Beech 58
20001213X29568,Accident,CHI90LA015,1989-10-19,"DODGEVILLE, WI",United States,,,55C,DODGEVILLE MUNI,Non-Fatal,Substantial,,N1517U,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,"Freight Runners, Inc.",0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,28-06-1991,Cessna 207
20001213X29599,Accident,FTW90FA015,1989-10-24,"SAN ANTONIO, TX",United States,,,SAT,SAN ANTONIO INTL,Non-Fatal,Substantial,,N950JP,Beech,58,No,2.0,Reciprocating,,NSCH,Unknown,Air Exchange,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,30-09-1992,Beech 58
20001213X29643,Accident,LAX90LA036B,1989-10-25,"ONTARIO, CA",United States,,,ONT,ONTARIO,Non-Fatal,Substantial,,N108SX,Beech,C-99,No,2.0,Turbo Prop,,NSCH,Unknown,"Ameriflight, Inc",0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,30-09-1992,Beech C-99
20001213X29726,Accident,ANC90LA012,1989-11-07,"QUINHAGAK, AK",United States,,,AQH,QUINHAGAK,Non-Fatal,Substantial,,N6255H,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,Kusko Aviation,0.0,0.0,0.0,7.0,VMC,Landing,Probable Cause,05-09-1991,Cessna 207
20001213X29739,Accident,ATL90LA026,1989-11-13,"ATLANTA, GA",United States,,,ATL,HARTSFIELD,Non-Fatal,Substantial,,N500P,Learjet,24,No,2.0,Turbo Jet,,NSCH,Unknown,"Connie Kalitta Services, Inc.",0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,26-06-1992,Learjet 24
20001213X29794,Incident,FTW90IA030,1989-11-22,"BEAUMONT, TX",United States,,,BPT,BEAUMONT/PORT ARTHUR,Incident,Minor,,N363MA,Saab-fairchild,340A,No,2.0,Turbo Prop,,SCHD,Unknown,Metro Flight,0.0,0.0,0.0,37.0,VMC,Approach,Probable Cause,26-08-1992,Saab-fairchild 340A
20001213X29728,Accident,ANC90LA014,1989-11-25,"EEK, AK",United States,,,EEK,EEK,Non-Fatal,Substantial,,N5511J,Piper,PA-32-260,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Kusko Aviation),0.0,0.0,0.0,7.0,VMC,Takeoff,Probable Cause,09-07-1990,Piper PA-32-260
20001213X29915,Accident,BFO90FA012,1989-12-15,"STAUNTON, VA",United States,,,SHD,SHENANDOAH VALLEY,Non-Fatal,Substantial,,N851JS,British Aerospace,BAE 3101,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: Usair Express),0.0,0.0,0.0,20.0,IMC,Takeoff,Probable Cause,15-04-1991,British Aerospace BAE 3101
20001213X29896,Accident,ANC90LA017,1989-12-23,"BREVIG MISSION, AK",United States,,,KTS,BREVIG MISSION,Non-Fatal,Substantial,,N220H,Beech,18,No,2.0,Reciprocating,,NSCH,Unknown,(dba: Bering Air),0.0,0.0,0.0,1.0,VMC,Go-around,Probable Cause,05-09-1990,Beech 18
20001212X22387,Incident,CHI90IA064,1990-01-10,"DETROIT, MI",United States,,,,,Incident,Minor,,N602US,Boeing,747-151,No,4.0,Turbo Fan,,SCHD,Unknown,"Northwest Airlines, Inc.",0.0,0.0,0.0,2.0,UNK,Unknown,Probable Cause,10-05-1993,Boeing 747-151
20001212X22454,Accident,MIA90LA052,1990-01-12,"OCALA, FL",United States,,,,,Non-Fatal,Substantial,,N9064M,Cessna,210M,No,1.0,Reciprocating,,NSCH,Unknown,Cherokee Express,0.0,0.0,0.0,1.0,VMC,Descent,Probable Cause,05-03-1993,Cessna 210M
20001212X22358,Accident,ANC90LA026,1990-01-12,"NONDALTON, AK",United States,,,SNN,NONDALTON,Non-Fatal,Substantial,,N9720M,Cessna,207A,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Iliamna Air Taxi),0.0,0.0,0.0,6.0,VMC,Takeoff,Probable Cause,30-09-1991,Cessna 207A
20001212X22355,Accident,ANC90FA027,1990-01-15,"ANCHORAGE, AK",United States,,,ANC,ANCHORAGE INTL,Non-Fatal,Substantial,,N900TH,Beech,E18F,No,2.0,Turbo Prop,,NSCH,Unknown,(dba: F.s. Flying Service),0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,30-09-1991,Beech E18F
20001212X22441,Accident,LAX90LA075,1990-01-21,"PALOS VERDES, CA",United States,,,,,Non-Fatal,Destroyed,,N7654B,Bellanca,14-19-2,No,1.0,Reciprocating,,NSCH,Unknown,"Brown, Jerry (dba: Allied Air Charter)",0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,29-09-1992,Bellanca 14-19-2
20001212X22369,Accident,ATL90LA053,1990-01-23,"NASHVILLE, TN",United States,,,BNA,NASHVILLE INT'L,Non-Fatal,Substantial,,N40RP,Mitsubishi,MU2B-20,No,2.0,Turbo Prop,,NSCH,Unknown,Transportation America Corp.,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,02-10-1992,Mitsubishi MU2B-20
20001212X22370,Accident,ATL90LA054,1990-01-24,"MORRISVILLE, NC",United States,,,RDU,RALEIGH-DURHAM,Non-Fatal,Substantial,,N396AV,Swearingen,SA 226TC,No,2.0,Turbo Prop,,SCHD,Unknown,Amr Corporation,0.0,0.0,0.0,11.0,VMC,Landing,Probable Cause,28-09-1992,Swearingen SA 226TC
20001212X22500,Accident,SEA90LA037,1990-01-30,"COEUR D'ALENE, ID",United States,,,COE,COEUR D'ALENE,Non-Fatal,Substantial,,N56EA,Swearingen,SA226TC,No,2.0,Turbo Prop,,SCHD,Unknown,Empire Airlines,0.0,0.0,0.0,21.0,IMC,Landing,Probable Cause,30-09-1991,Swearingen SA226TC
20001212X22622,Accident,NYC90LA066B,1990-02-09,"TETERBORO, NJ",United States,,,TEB,TETERBORO,Non-Fatal,Substantial,,N533DM,Mitsubishi,MU-2B-35,No,2.0,Turbo Prop,,NSCH,Unknown,Epps Air Service,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,08-12-1992,Mitsubishi MU-2B-35
20001212X22622,Accident,NYC90LA066A,1990-02-09,"TETERBORO, NJ",United States,,,TEB,TETERBORO,Non-Fatal,Substantial,,N349MA,Mitsubishi,MU-2B-35,No,2.0,Turbo Prop,,NSCH,Unknown,Epps Air Service,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,08-12-1992,Mitsubishi MU-2B-35
20001212X22608,Incident,MIA90IA072,1990-02-19,"TALLAHASSEE, FL",United States,,,TLH,TALLAHASSEE,Incident,Minor,,N7574Y,Piper,PA-30,No,2.0,Reciprocating,,NSCH,Unknown,Academy Airlines,0.0,0.0,0.0,1.0,IMC,Approach,Probable Cause,30-12-1992,Piper PA-30
20001212X22521,Incident,CHI90IA084,1990-02-19,"CHICAGO, IL",United States,,,ORD,CHICAGO O'HARE,Incident,Minor,,N361MQ,Short Brothers,SD3-60,No,2.0,Turbo Prop,,SCHD,Unknown,(dba: American Eagle),0.0,0.0,0.0,16.0,VMC,Approach,Probable Cause,30-12-1992,Short Brothers SD3-60
20001212X22503,Accident,ANC90LA035,1990-02-27,"TAKOTNA, AK",United States,,,TCT,TAKOTNA,Non-Fatal,Substantial,,N73128,Cessna,207,No,1.0,Reciprocating,,SCHD,Unknown,(dba: Mark Air Express),0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,30-09-1991,Cessna 207
20001212X22739,Accident,LAX90LA110,1990-03-06,"LANAI, HI",United States,,,PHNY,LANAI,Non-Fatal,Substantial,,N851FE,Cessna,208B,No,1.0,Turbo Prop,,NSCH,Unknown,Corporate Air,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,15-09-1992,Cessna 208B
20001212X22699,Accident,DEN90LA071,1990-03-06,"ALAMOGORDO, NM",United States,,,ALM,ALAMOGORDO,Non-Fatal,Substantial,,N3128K,Cessna,402B,No,2.0,Reciprocating,,NSCH,Unknown,New Mexico Flying Service,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,15-09-1992,Cessna 402B
20001212X22655,Accident,ATL90FA073,1990-03-06,"BENTON, AL",United States,,,,,Non-Fatal,Substantial,,N105SM,Mbb,BO-105S,No,2.0,Turbo Shaft,,NSCH,Unknown,Omniflight Helicopters,0.0,0.0,0.0,4.0,VMC,Takeoff,Probable Cause,04-09-1992,Mbb BO-105S
20001212X22951,Accident,LAX90LA146,1990-04-12,"YUBA CITY, CA",United States,,,052,SUTTER COUNTY,Non-Fatal,Substantial,,N4497S,Beech,F33A,No,1.0,Reciprocating,,NSCH,Unknown,Steven E. Carnes,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,09-11-1992,Beech F33A
20001212X22966,Accident,MIA90FA105,1990-04-16,"FORT LAUDERDALE, FL",United States,,,FLL,FT LAUDERDALE,Non-Fatal,Substantial,Airplane,N64CZ,Embraer,EMB-110,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Comair,0.0,0.0,0.0,8.0,VMC,Taxi,Probable Cause,17-11-2009,Embraer EMB-110
20001212X22969,Incident,MIA90IA109,1990-04-24,"MIAMI, FL",United States,,,,MIAMI INTERNATIONAL,Incident,Minor,,CCCYB,Boeing,707-321B,No,4.0,Turbo Jet,,SCHD,Unknown,Operada En Arrend. Por Ladeco,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,30-12-1992,Boeing 707-321B
20001212X23147,Accident,FTW90LA107,1990-05-08,"KAPLAN, LA",United States,,,,,Non-Fatal,Substantial,,N2187P,Bell,206BIII,No,1.0,Turbo Shaft,,NSCH,Unknown,Industrial Helicopters Inc,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,28-09-1992,Bell 206BIII
20001212X23209,Incident,MIA90IA128,1990-05-23,"TAMPA, FL",United States,,,TPA,TAMPA INTERNATIONAL,Incident,Minor,,N62910,Piper,PA-31-350,No,2.0,Reciprocating,,NSCH,Unknown,Top Flight Air Service,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,30-12-1992,Piper PA-31-350
20001212X23051,Accident,ANC90LA076,1990-05-24,"UGANIK BAY, AK",United States,,,,,Non-Fatal,Substantial,,N1095F,Cessna,185,No,1.0,Reciprocating,,SCHD,Unknown,Markair Express,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,31-03-1993,Cessna 185
20001212X23257,Accident,NYC90FA110,1990-05-25,"BLUE BELL, PA",United States,,,BAX,BLUE BELL,Non-Fatal,Substantial,,N416WA,Britten-norman,BN2A-2F,No,2.0,Reciprocating,,SCHD,Unknown,Pennsylvania Aviation Inc. (dba: Wings Airways),0.0,0.0,0.0,9.0,VMC,Approach,Probable Cause,14-12-1992,Britten-norman BN2A-2F
20001212X23292,Accident,SEA90LA089,1990-05-29,"KETCHIKAN, AK",United States,,,,,Non-Fatal,Substantial,,N1018H,De Havilland,DHC-2,No,1.0,Reciprocating,,NSCH,Unknown,Ketchikan Air Service,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,20-10-1992,De Havilland DHC-2
20001212X23362,Accident,CHI90LA154,1990-06-07,"TOLEDO, OH",United States,,,580H,RATTLESNAKE ISLAND,Non-Fatal,Substantial,,N73067,Cessna,207,No,1.0,Reciprocating,,NSCH,Unknown,Island Airlines,0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,29-09-1992,Cessna 207
20001212X23471,Accident,LAX90LA254,1990-06-17,"GRAND CANYON, AZ",United States,,,GCN,GRAND CANYON,Non-Fatal,Substantial,,N73204,Cessna,T207A,Yes,1.0,Reciprocating,,SCHD,Unknown,"Air Nevada Airlines, Inc.",0.0,0.0,0.0,8.0,VMC,Taxi,Probable Cause,23-11-1992,Cessna T207A
20001212X23309,Accident,ANC90LA096,1990-06-23,"KAKO MINE STRIP, AK",United States,,,NONE,KAKO MINE AIR STRIP,Non-Fatal,Substantial,,N50GA,Short Brothers,SH-7,No,2.0,Turbo Prop,,NSCH,Unknown,North Star Air Cargo Inc.,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,02-10-1992,Short Brothers SH-7
20001212X23778,Accident,NYC90FA156,1990-07-10,"TETERBORO, NJ",United States,,,TEB,TETERBORO,Non-Fatal,Substantial,,N73LM,Bell,206 B3,No,1.0,Turbo Shaft,,NSCH,Unknown,Annapolis Aviation (dba: Freedom Air),0.0,0.0,0.0,3.0,VMC,Maneuvering,Probable Cause,23-11-1992,Bell 206 B3
20001212X23760,Accident,MIA90LA153,1990-07-14,CARIBBEAN SEA,CARIBBEAN SEA,,,,,Non-Fatal,Substantial,,N4465F,Lockheed,L-188A,No,4.0,Turbo Prop,,NSCH,Unknown,Tpi International Airlines,0.0,0.0,0.0,3.0,VMC,Climb,Probable Cause,30-12-1992,Lockheed L-188A
20001212X23672,Accident,DEN90FA166,1990-07-27,"RUIDOSO, NM",United States,,,,,Non-Fatal,Substantial,,N105YV,Cessna,208A,No,1.0,Turbo Prop,,SCHD,Unknown,Mesa Airlines,0.0,0.0,0.0,5.0,VMC,Descent,Probable Cause,30-12-1992,Cessna 208A
20001212X23584,Accident,ANC90LA124,1990-07-27,"HOLY CROSS, AK",United States,,,,,Non-Fatal,Substantial,,N7235N,Cessna,206G,No,1.0,Reciprocating,,NSCH,Unknown,(dba: Walt's Air Service),0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,07-10-1992,Cessna 206G
20001212X23783,Incident,NYC90IA178,1990-07-29,"NEW YORK, NY",United States,,,JFK,JOHN F KENNEDY,Incident,Minor,,N175RA,De Havilland,DHC-7-102,No,4.0,Turbo Prop,,SCHD,Unknown,"Pan Am Express, Inc.",0.0,0.0,0.0,45.0,VMC,Approach,Probable Cause,10-05-1993,De Havilland DHC-7-102
